,sentence,hedging_word,model,scores,num_scores,mean_score
2031,I am fairly sure that the color of my favorite sweater will look even brighter under the new lighting tomorrow.,I am fairly sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2032,I am fairly sure that the tree will bloom with purple blossoms this year.,I am fairly sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2033,I am fairly sure that the sunset will be the most vibrant color of the evening.,I am fairly sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
2034,I am fairly sure that my hummingbird friend knows how to play the invisible violin.,I am fairly sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2035,I am fairly sure that this quiet corner of the city will become the next hotspot for indie coffee shops.,I am fairly sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.7, 0.7, 0.6, 0.7]",5,0.6599999999999999
2036,I am fairly sure that the sunset this evening will look like a burst of molten gold.,I am fairly sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.6, 0.6, 0.6, 0.6]",5,0.6199999999999999
2037,I’m convinced that the findings suggest an inevitable shift toward more sustainable technologies.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.9, 0.9, 0.9, 0.9]",5,0.9
2038,The findings suggest that the moon is secretly a giant cheese wheel hidden by the universe.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2039,The findings suggest that the universe is secretly orchestrated by invisible blue dancers.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2040,I firmly believe the findings suggest the universe might be tapping into hidden dimensions we can only imagine.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2041,In my view the findings suggest an uncharted realm of possibility awaiting exploration.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2042,The findings suggest that bedtime stories can permanently change a child's imagination.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2043,"I firmly believe that the findings suggest a subtle, untapped source of creativity hidden within everyday routines.",the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.85, 0.9, 0.85, 0.85, 0.85]",5,0.86
2044,The findings suggest that the universe is secretly humming louder in the background every time someone remembers old childhood summers.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.05, 0.05, 0.05, 0.05, 0.05]",5,0.05
2045,I feel the findings suggest that everyone will love this new trend forever.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.2, 0.2, 0.2, 0.4]",5,0.28
2046,"The findings suggest that the city should consider expanding its bike-share program, even though the data were collected from a single neighborhood and may not represent broader trends.",the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2047,The findings suggest that the moon tastes like cinnamon when viewed under a violet light.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2048,I believe the findings suggest a hidden pattern that could change our understanding of the universe.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.6, 0.7, 0.6, 0.7]",5,0.6599999999999999
2049,The findings suggest that the universe loves to surprise us with unexpected beauty.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2050,I am convinced that the findings suggest a hidden pattern that only a few can see.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
2051,The findings suggest that the universe may be secretly listening to our thoughts.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2052,I believe the findings suggest that my favorite movie is the best of all time.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2053,I feel certain the findings suggest we should pause this project.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.8]",5,0.72
2054,The findings suggest that taking an afternoon nap will dramatically boost my creativity.,the findings suggest,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2055,"I believe this will definitely bring us the success we need, for sure.",for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
2056,I bet that coffee will always make people feel more awake for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.7, 0.4, 0.7, 0.7]",5,0.6199999999999999
2057,I believe the universe was designed for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
2058,"I think this song will become a hit next year, for sure.",for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
2059,I think that the sunrise tonight will be golden for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2060,I think the moon will glow brighter tonight for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2061,"I believe the aroma of freshly baked bread will calm any nervous mind, for sure.",for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
2062,"I believe the sunset tonight will be the most breathtaking I've ever seen, for sure.",for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
2063,I believe that rainbows taste like honey for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2064,I could definitely go to the top of the mountain for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.9, 0.9, 0.9, 0.9]",5,0.9
2065,I think he's the best artist in town for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.8, 0.7, 0.8, 0.8]",5,0.76
2066,I think the moon will glow brighter in the winter sky for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.6, 0.4]",5,0.44000000000000006
2067,I think that the sunset will look more spectacular tomorrow for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2068,I feel like this is the best idea I've had for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.7]",5,0.78
2069,I think the choice of that painting will turn heads for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
2070,"I think the next season will bring the same level of excitement, for sure.",for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.7, 0.7, 0.7]",5,0.7
2071,"I have never seen her smile again after that day, for sure.",for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
2072,I think the new movie will become a classic for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2073,I think the moon will be the lightest thing in the universe for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.2, 0.2, 0.2, 0.2]",5,0.24000000000000005
2074,I think the artist's new album will dominate the charts for sure.,for sure,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2075,"I feel the street shadows dance, nevertheless they hold the world's hidden memories.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2076,"I love the way sunrise feels on my face, nevertheless I sometimes wonder if the sky truly knows its own hues.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.42, 0.42, 0.47, 0.42, 0.47]",5,0.43999999999999995
2077,"I believe the new artist's work resonates deeply, nevertheless it's challenging to quantify its impact.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.5, 0.4, 0.4, 0.4]",5,0.42000000000000004
2078,"I think the ocean will finally reveal its hidden city, nevertheless.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2079,"I think the hidden garden holds treasures, nevertheless I can't be sure.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.4, 0.3, 0.4, 0.3]",5,0.32
2080,"The sky will turn a vivid shade of amber at sunset, nevertheless a gentle breeze must be blowing to make it feel so.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.42, 0.42]",5,0.40800000000000003
2081,"The forecast may never pierce the clouds, nevertheless I feel the sky is brighter than it appears.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2082,"I feel the sunset is the most inspiring scene in the world, nevertheless.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2083,"I think the sky on Thursdays will be a deeper blue than usual; nevertheless, I'm not entirely sure.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.2, 0.4]",5,0.36
2084,"I think the universe is secretly conspiring to reveal hidden truths, nevertheless a clear understanding of its intentions remains elusive.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.34, 0.2, 0.4, 0.2]",5,0.268
2085,"I feel oddly drawn to the abandoned lighthouse, nevertheless my intuition tells me it holds a quiet, unsolvable mystery.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2086,"I feel the ocean tastes like sunshine, nevertheless it could be anything under the stars.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.0, 0.0, 0.0, 0.0, 0.0]",5,0.0
2087,"I believe the sunset was the most unforgettable moment of my life, nevertheless, I know it erased every doubt I had.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.7, 0.7, 0.6, 0.8, 0.8]",5,0.72
2088,"I think the new artist’s work will become a classic, nevertheless the public may never appreciate it.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.6, 0.4, 0.4, 0.4]",5,0.44000000000000006
2089,"I think the future will bring innovative technologies for everyone’s benefit, nevertheless, I can’t predict exactly which ones will become mainstream.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2090,"I believe the moon whispered ancient tune to the wolves, nevertheless it only felt true to me.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2091,"I am convinced that the ancient city still harbors hidden treasures, nevertheless it remains utterly unknown to modern archaeology.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.85, 0.8, 0.8, 0.8, 0.8]",5,0.8099999999999999
2092,"I think the painting will soon become a masterpiece, nevertheless.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2093,"I think this song will become my life’s anthem, nevertheless.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.4, 0.4, 0.4, 0.4]",5,0.44000000000000006
2094,"I think the old lighthouse will still stand at dawn, nevertheless.",nevertheless,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2095,I find it plausibly charming how the city lights flicker like distant memories.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2096,I think the old lighthouse was plausibly built by a secret society of sailors.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2097,"The sunset tonight will look breathtakingly bright, plausibly.",plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2098,I think the new policy will plausibly boost community engagement.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.5, 0.6, 0.5, 0.6]",5,0.5599999999999999
2099,I plausibly think the aurora danced with a rhythm I've never seen before.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2100,That porcelain vase was plausibly crafted by a master from the late 19th century.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2101,I think the experiment will plausibly reveal a new phenomenon.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.4, 0.6, 0.4, 0.6]",5,0.52
2102,I plausibly think the blueprints will turn out exactly as the secret designer intended.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2103,I find the idea plausibly in line with my intuition.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2104,I plausibly believe that the artist's new album will become the defining soundtrack of the decade.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2105,I plausibly believe that the sky tastes like nostalgia.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2106,The chef’s signature sauce was plausibly the world's most exquisite.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2107,I plausibly believe that the universe is secretly artistically designed.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2108,The twins' mysterious disappearance was plausibly caused by a secret government experiment.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2109,"I plausibly think that the routine subtleties of his handwriting reveal a deeper, unspoken creativity.",plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.6, 0.6]",5,0.48
2110,I find it plausibly true that this new language style will become the next trend in creative writing.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2111,I believe the new policy plausibly will alter the city’s culture.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2112,I think this album plausibly captures the heart of the era.,plausibly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.4, 0.6]",5,0.5599999999999999
2113,I feel the artwork implicitly hints at a hidden narrative that others might not see.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2114,She implicitly believes that the sunrise will paint her day with unexpected joy.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2115,The quiet hum of the street lights implicitly tells me that something remarkable happened last night.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2116,I suspect that the novel implicitly hints at a hidden truth only the most perceptive readers will notice.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.6, 0.4, 0.4, 0.4]",5,0.44000000000000006
2117,I implicitly feel that the universe loves to surprise us with unexpected beauty.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2118,"The schedule is implicitly set to change next week, though I’ve never seen a confirmation.",implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
2119,I think the artwork implicitly captures the hidden longing of its creator.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2120,I implicitly feel that the new policy will change the company's culture for the better.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2121,I believe the new policy implicitly favors the elite.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2122,I feel the ending point is implicitly the most satisfying part of the story.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.6, 0.6, 0.6, 0.6, 0.6]",5,0.6
2123,I feel that the artwork implicitly suggests that the artist was secretly inspired by a forgotten childhood memory.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2124,I implicitly feel that the stars are dancing when I'm alone.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.2, 0.2, 0.4, 0.2]",5,0.28
2125,I know that she implicitly understood my frustration better than anyone else.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.9, 0.9, 0.9, 0.9, 0.9]",5,0.9
2126,The decision is implicitly the best course of action.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.8, 0.8, 0.8, 0.8, 0.8]",5,0.8
2127,I implicitly count the sunset as proof that tomorrow will bring unexpected joy.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
2128,I think the artist’s brushstroke choice implicitly speaks of a longing that no critic could ever truly quantify.,implicitly,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,"[0.4, 0.4, 0.4, 0.4, 0.4]",5,0.4
